Tipologia_API;Zona;Data;Valore
uniqueUserZone;OWM Zona3;2019-11-28 00:00:00+01:00;1392
uniqueUserZone;OWM Zona2;2019-11-28 00:00:00+01:00;578
uniqueUserZone;OWM Zona1;2019-11-28 00:00:00+01:00;1503
uniqueUserZone;OWM Zona9;2019-11-27 00:00:00+01:00;462
uniqueUserZone;OWM Zona8;2019-11-27 00:00:00+01:00;490
uniqueUserZone;OWM Zona7;2019-11-27 00:00:00+01:00;249
uniqueUserZone;OWM Zona6;2019-11-27 00:00:00+01:00;697
uniqueUserZone;OWM Zona5;2019-11-27 00:00:00+01:00;366
uniqueUserZone;OWM Zona4;2019-11-27 00:00:00+01:00;414
uniqueUserZone;OWM Zona3;2019-11-27 00:00:00+01:00;1307
uniqueUserZone;OWM Zona2;2019-11-27 00:00:00+01:00;508
uniqueUserZone;OWM Zona1;2019-11-27 00:00:00+01:00;1255
uniqueUserZone;OWM Zona9;2019-11-26 00:00:00+01:00;544
uniqueUserZone;OWM Zona8;2019-11-26 00:00:00+01:00;533
uniqueUserZone;OWM Zona7;2019-11-26 00:00:00+01:00;278
uniqueUserZone;OWM Zona6;2019-11-26 00:00:00+01:00;858
uniqueUserZone;OWM Zona5;2019-11-26 00:00:00+01:00;363
uniqueUserZone;OWM Zona4;2019-11-26 00:00:00+01:00;422
uniqueUserZone;OWM Zona3;2019-11-26 00:00:00+01:00;1369
uniqueUserZone;OWM Zona2;2019-11-26 00:00:00+01:00;545
uniqueUserZone;OWM Zona1;2019-11-26 00:00:00+01:00;1696
uniqueUserZone;OWM Zona9;2019-11-25 00:00:00+01:00;419
uniqueUserZone;OWM Zona8;2019-11-25 00:00:00+01:00;465
uniqueUserZone;OWM Zona7;2019-11-25 00:00:00+01:00;262
uniqueUserZone;OWM Zona6;2019-11-25 00:00:00+01:00;832
uniqueUserZone;OWM Zona5;2019-11-25 00:00:00+01:00;371
uniqueUserZone;OWM Zona4;2019-11-25 00:00:00+01:00;411
uniqueUserZone;OWM Zona3;2019-11-25 00:00:00+01:00;1363
uniqueUserZone;OWM Zona2;2019-11-25 00:00:00+01:00;603
uniqueUserZone;OWM Zona1;2019-11-25 00:00:00+01:00;1793
uniqueUserZone;OWM Zona9;2019-11-24 00:00:00+01:00;59
uniqueUserZone;OWM Zona8;2019-11-24 00:00:00+01:00;58
uniqueUserZone;OWM Zona7;2019-11-24 00:00:00+01:00;42
uniqueUserZone;OWM Zona6;2019-11-24 00:00:00+01:00;124
uniqueUserZone;OWM Zona5;2019-11-24 00:00:00+01:00;36
uniqueUserZone;OWM Zona4;2019-11-24 00:00:00+01:00;66
uniqueUserZone;OWM Zona3;2019-11-24 00:00:00+01:00;156
uniqueUserZone;OWM Zona2;2019-11-24 00:00:00+01:00;90
uniqueUserZone;OWM Zona1;2019-11-24 00:00:00+01:00;161
uniqueUserZone;OWM Zona9;2019-11-23 00:00:00+01:00;398
uniqueUserZone;OWM Zona8;2019-11-23 00:00:00+01:00;414
uniqueUserZone;OWM Zona7;2019-11-23 00:00:00+01:00;248
uniqueUserZone;OWM Zona6;2019-11-23 00:00:00+01:00;752
uniqueUserZone;OWM Zona5;2019-11-23 00:00:00+01:00;323
uniqueUserZone;OWM Zona4;2019-11-23 00:00:00+01:00;377
uniqueUserZone;OWM Zona3;2019-11-23 00:00:00+01:00;1192
uniqueUserZone;OWM Zona2;2019-11-23 00:00:00+01:00;507
uniqueUserZone;OWM Zona1;2019-11-23 00:00:00+01:00;1438
uniqueUserZone;OWM Zona9;2019-11-22 00:00:00+01:00;499
uniqueUserZone;OWM Zona8;2019-11-22 00:00:00+01:00;499
uniqueUserZone;OWM Zona7;2019-11-22 00:00:00+01:00;318
uniqueUserZone;OWM Zona6;2019-11-22 00:00:00+01:00;846
uniqueUserZone;OWM Zona5;2019-11-22 00:00:00+01:00;401
uniqueUserZone;OWM Zona4;2019-11-22 00:00:00+01:00;438
uniqueUserZone;OWM Zona3;2019-11-22 00:00:00+01:00;1375
uniqueUserZone;OWM Zona2;2019-11-22 00:00:00+01:00;534
uniqueUserZone;OWM Zona1;2019-11-22 00:00:00+01:00;1551
uniqueUserZone;OWM Zona9;2019-11-21 00:00:00+01:00;477
uniqueUserZone;OWM Zona8;2019-11-21 00:00:00+01:00;516
uniqueUserZone;OWM Zona7;2019-11-21 00:00:00+01:00;304
uniqueUserZone;OWM Zona6;2019-11-21 00:00:00+01:00;787
uniqueUserZone;OWM Zona5;2019-11-21 00:00:00+01:00;394
uniqueUserZone;OWM Zona4;2019-11-21 00:00:00+01:00;449
uniqueUserZone;OWM Zona3;2019-11-21 00:00:00+01:00;1340
uniqueUserZone;OWM Zona2;2019-11-21 00:00:00+01:00;501
uniqueUserZone;OWM Zona1;2019-11-21 00:00:00+01:00;1493
uniqueUserZone;OWM Zona9;2019-11-20 00:00:00+01:00;467
uniqueUserZone;OWM Zona8;2019-11-20 00:00:00+01:00;518
uniqueUserZone;OWM Zona7;2019-11-20 00:00:00+01:00;295
uniqueUserZone;OWM Zona6;2019-11-20 00:00:00+01:00;774
uniqueUserZone;OWM Zona5;2019-11-20 00:00:00+01:00;368
uniqueUserZone;OWM Zona4;2019-11-20 00:00:00+01:00;461
uniqueUserZone;OWM Zona3;2019-11-20 00:00:00+01:00;1267
uniqueUserZone;OWM Zona2;2019-11-20 00:00:00+01:00;571
uniqueUserZone;OWM Zona1;2019-11-20 00:00:00+01:00;1489
uniqueUserZone;OWM Zona9;2019-11-19 00:00:00+01:00;431
uniqueUserZone;OWM Zona8;2019-11-19 00:00:00+01:00;431
uniqueUserZone;OWM Zona7;2019-11-19 00:00:00+01:00;246
uniqueUserZone;OWM Zona6;2019-11-19 00:00:00+01:00;643
uniqueUserZone;OWM Zona5;2019-11-19 00:00:00+01:00;315
uniqueUserZone;OWM Zona4;2019-11-19 00:00:00+01:00;384
uniqueUserZone;OWM Zona3;2019-11-19 00:00:00+01:00;1111
uniqueUserZone;OWM Zona2;2019-11-19 00:00:00+01:00;464
uniqueUserZone;OWM Zona1;2019-11-19 00:00:00+01:00;1082
uniqueUserZone;OWM Zona9;2019-11-18 00:00:00+01:00;454
uniqueUserZone;OWM Zona8;2019-11-18 00:00:00+01:00;481
uniqueUserZone;OWM Zona7;2019-11-18 00:00:00+01:00;290
uniqueUserZone;OWM Zona6;2019-11-18 00:00:00+01:00;693
uniqueUserZone;OWM Zona5;2019-11-18 00:00:00+01:00;322
uniqueUserZone;OWM Zona4;2019-11-18 00:00:00+01:00;397
uniqueUserZone;OWM Zona3;2019-11-18 00:00:00+01:00;1168
uniqueUserZone;OWM Zona2;2019-11-18 00:00:00+01:00;558
uniqueUserZone;OWM Zona1;2019-11-18 00:00:00+01:00;1271
uniqueUserZone;OWM Zona9;2019-11-17 00:00:00+01:00;317
uniqueUserZone;OWM Zona8;2019-11-17 00:00:00+01:00;285
uniqueUserZone;OWM Zona7;2019-11-17 00:00:00+01:00;219
uniqueUserZone;OWM Zona6;2019-11-17 00:00:00+01:00;610
uniqueUserZone;OWM Zona5;2019-11-17 00:00:00+01:00;208
uniqueUserZone;OWM Zona4;2019-11-17 00:00:00+01:00;314
uniqueUserZone;OWM Zona3;2019-11-17 00:00:00+01:00;858
uniqueUserZone;OWM Zona2;2019-11-17 00:00:00+01:00;374
uniqueUserZone;OWM Zona1;2019-11-17 00:00:00+01:00;1053
uniqueUserZone;OWM Zona9;2019-11-16 00:00:00+01:00;400
uniqueUserZone;OWM Zona8;2019-11-16 00:00:00+01:00;412
uniqueUserZone;OWM Zona7;2019-11-16 00:00:00+01:00;260
uniqueUserZone;OWM Zona6;2019-11-16 00:00:00+01:00;774
uniqueUserZone;OWM Zona5;2019-11-16 00:00:00+01:00;286
uniqueUserZone;OWM Zona4;2019-11-16 00:00:00+01:00;380
uniqueUserZone;OWM Zona3;2019-11-16 00:00:00+01:00;1095
uniqueUserZone;OWM Zona2;2019-11-16 00:00:00+01:00;493
uniqueUserZone;OWM Zona1;2019-11-16 00:00:00+01:00;1384
uniqueUserZone;OWM Zona9;2019-11-15 00:00:00+01:00;462
uniqueUserZone;OWM Zona8;2019-11-15 00:00:00+01:00;485
uniqueUserZone;OWM Zona7;2019-11-15 00:00:00+01:00;303
uniqueUserZone;OWM Zona6;2019-11-15 00:00:00+01:00;784
uniqueUserZone;OWM Zona5;2019-11-15 00:00:00+01:00;311
uniqueUserZone;OWM Zona4;2019-11-15 00:00:00+01:00;417
uniqueUserZone;OWM Zona3;2019-11-15 00:00:00+01:00;1252
uniqueUserZone;OWM Zona2;2019-11-15 00:00:00+01:00;497
uniqueUserZone;OWM Zona1;2019-11-15 00:00:00+01:00;1369
uniqueUserZone;OWM Zona9;2019-11-14 00:00:00+01:00;490
uniqueUserZone;OWM Zona8;2019-11-14 00:00:00+01:00;508
uniqueUserZone;OWM Zona7;2019-11-14 00:00:00+01:00;296
uniqueUserZone;OWM Zona6;2019-11-14 00:00:00+01:00;693
uniqueUserZone;OWM Zona5;2019-11-14 00:00:00+01:00;304
uniqueUserZone;OWM Zona4;2019-11-14 00:00:00+01:00;411
uniqueUserZone;OWM Zona3;2019-11-14 00:00:00+01:00;1243
uniqueUserZone;OWM Zona2;2019-11-14 00:00:00+01:00;510
uniqueUserZone;OWM Zona1;2019-11-14 00:00:00+01:00;1311
uniqueUserZone;OWM Zona9;2019-11-13 00:00:00+01:00;480
uniqueUserZone;OWM Zona8;2019-11-13 00:00:00+01:00;497
uniqueUserZone;OWM Zona7;2019-11-13 00:00:00+01:00;278
uniqueUserZone;OWM Zona6;2019-11-13 00:00:00+01:00;759
uniqueUserZone;OWM Zona5;2019-11-13 00:00:00+01:00;346
uniqueUserZone;OWM Zona4;2019-11-13 00:00:00+01:00;444
uniqueUserZone;OWM Zona3;2019-11-13 00:00:00+01:00;1253
uniqueUserZone;OWM Zona2;2019-11-13 00:00:00+01:00;524
uniqueUserZone;OWM Zona1;2019-11-13 00:00:00+01:00;1540
uniqueUserZone;OWM Zona9;2019-11-12 00:00:00+01:00;448
uniqueUserZone;OWM Zona8;2019-11-12 00:00:00+01:00;467
uniqueUserZone;OWM Zona7;2019-11-12 00:00:00+01:00;279
uniqueUserZone;OWM Zona6;2019-11-12 00:00:00+01:00;675
uniqueUserZone;OWM Zona5;2019-11-12 00:00:00+01:00;324
uniqueUserZone;OWM Zona4;2019-11-12 00:00:00+01:00;461
uniqueUserZone;OWM Zona3;2019-11-12 00:00:00+01:00;1176
uniqueUserZone;OWM Zona2;2019-11-12 00:00:00+01:00;460
uniqueUserZone;OWM Zona1;2019-11-12 00:00:00+01:00;1352
uniqueUserZone;OWM Zona9;2019-11-11 00:00:00+01:00;393
uniqueUserZone;OWM Zona8;2019-11-11 00:00:00+01:00;497
uniqueUserZone;OWM Zona7;2019-11-11 00:00:00+01:00;266
uniqueUserZone;OWM Zona6;2019-11-11 00:00:00+01:00;665
uniqueUserZone;OWM Zona5;2019-11-11 00:00:00+01:00;325
uniqueUserZone;OWM Zona4;2019-11-11 00:00:00+01:00;512
uniqueUserZone;OWM Zona3;2019-11-11 00:00:00+01:00;1134
uniqueUserZone;OWM Zona2;2019-11-11 00:00:00+01:00;531
uniqueUserZone;OWM Zona1;2019-11-11 00:00:00+01:00;1268
uniqueUserZone;OWM Zona9;2019-11-10 00:00:00+01:00;316
uniqueUserZone;OWM Zona8;2019-11-10 00:00:00+01:00;380
uniqueUserZone;OWM Zona7;2019-11-10 00:00:00+01:00;227
uniqueUserZone;OWM Zona6;2019-11-10 00:00:00+01:00;766
uniqueUserZone;OWM Zona5;2019-11-10 00:00:00+01:00;266
uniqueUserZone;OWM Zona4;2019-11-10 00:00:00+01:00;467
uniqueUserZone;OWM Zona3;2019-11-10 00:00:00+01:00;946
uniqueUserZone;OWM Zona2;2019-11-10 00:00:00+01:00;553
uniqueUserZone;OWM Zona1;2019-11-10 00:00:00+01:00;1655
uniqueUserZone;OWM Zona9;2019-11-09 00:00:00+01:00;363
uniqueUserZone;OWM Zona8;2019-11-09 00:00:00+01:00;456
uniqueUserZone;OWM Zona7;2019-11-09 00:00:00+01:00;265
uniqueUserZone;OWM Zona6;2019-11-09 00:00:00+01:00;855
uniqueUserZone;OWM Zona5;2019-11-09 00:00:00+01:00;303
uniqueUserZone;OWM Zona4;2019-11-09 00:00:00+01:00;552
uniqueUserZone;OWM Zona3;2019-11-09 00:00:00+01:00;1102
uniqueUserZone;OWM Zona2;2019-11-09 00:00:00+01:00;560
uniqueUserZone;OWM Zona1;2019-11-09 00:00:00+01:00;2027
uniqueUserZone;OWM Zona9;2019-11-08 00:00:00+01:00;394
uniqueUserZone;OWM Zona8;2019-11-08 00:00:00+01:00;461
uniqueUserZone;OWM Zona7;2019-11-08 00:00:00+01:00;263
uniqueUserZone;OWM Zona6;2019-11-08 00:00:00+01:00;676
uniqueUserZone;OWM Zona5;2019-11-08 00:00:00+01:00;301
uniqueUserZone;OWM Zona4;2019-11-08 00:00:00+01:00;544
uniqueUserZone;OWM Zona3;2019-11-08 00:00:00+01:00;1158
uniqueUserZone;OWM Zona2;2019-11-08 00:00:00+01:00;508
uniqueUserZone;OWM Zona1;2019-11-08 00:00:00+01:00;1493
uniqueUserZone;OWM Zona9;2019-11-07 00:00:00+01:00;396
uniqueUserZone;OWM Zona8;2019-11-07 00:00:00+01:00;447
uniqueUserZone;OWM Zona7;2019-11-07 00:00:00+01:00;258
uniqueUserZone;OWM Zona6;2019-11-07 00:00:00+01:00;625
uniqueUserZone;OWM Zona5;2019-11-07 00:00:00+01:00;295
uniqueUserZone;OWM Zona4;2019-11-07 00:00:00+01:00;550
uniqueUserZone;OWM Zona3;2019-11-07 00:00:00+01:00;1102
uniqueUserZone;OWM Zona2;2019-11-07 00:00:00+01:00;507
uniqueUserZone;OWM Zona1;2019-11-07 00:00:00+01:00;1304
uniqueUserZone;OWM Zona9;2019-11-06 00:00:00+01:00;352
uniqueUserZone;OWM Zona8;2019-11-06 00:00:00+01:00;352
uniqueUserZone;OWM Zona7;2019-11-06 00:00:00+01:00;223
uniqueUserZone;OWM Zona6;2019-11-06 00:00:00+01:00;550
uniqueUserZone;OWM Zona5;2019-11-06 00:00:00+01:00;269
uniqueUserZone;OWM Zona4;2019-11-06 00:00:00+01:00;454
uniqueUserZone;OWM Zona3;2019-11-06 00:00:00+01:00;929
uniqueUserZone;OWM Zona2;2019-11-06 00:00:00+01:00;408
uniqueUserZone;OWM Zona1;2019-11-06 00:00:00+01:00;1082
uniqueUserZone;OWM Zona9;2019-11-05 00:00:00+01:00;351
uniqueUserZone;OWM Zona8;2019-11-05 00:00:00+01:00;416
uniqueUserZone;OWM Zona7;2019-11-05 00:00:00+01:00;230
uniqueUserZone;OWM Zona6;2019-11-05 00:00:00+01:00;630
uniqueUserZone;OWM Zona5;2019-11-05 00:00:00+01:00;269
uniqueUserZone;OWM Zona4;2019-11-05 00:00:00+01:00;497
uniqueUserZone;OWM Zona3;2019-11-05 00:00:00+01:00;1046
uniqueUserZone;OWM Zona2;2019-11-05 00:00:00+01:00;466
uniqueUserZone;OWM Zona1;2019-11-05 00:00:00+01:00;1186
uniqueUserZone;OWM Zona9;2019-11-04 00:00:00+01:00;301
uniqueUserZone;OWM Zona8;2019-11-04 00:00:00+01:00;360
uniqueUserZone;OWM Zona7;2019-11-04 00:00:00+01:00;229
uniqueUserZone;OWM Zona6;2019-11-04 00:00:00+01:00;565
uniqueUserZone;OWM Zona5;2019-11-04 00:00:00+01:00;264
uniqueUserZone;OWM Zona4;2019-11-04 00:00:00+01:00;479
uniqueUserZone;OWM Zona3;2019-11-04 00:00:00+01:00;948
uniqueUserZone;OWM Zona2;2019-11-04 00:00:00+01:00;535
uniqueUserZone;OWM Zona1;2019-11-04 00:00:00+01:00;1183
uniqueUserZone;OWM Zona9;2019-11-03 00:00:00+01:00;221
uniqueUserZone;OWM Zona8;2019-11-03 00:00:00+01:00;270
uniqueUserZone;OWM Zona7;2019-11-03 00:00:00+01:00;162
uniqueUserZone;OWM Zona6;2019-11-03 00:00:00+01:00;429
uniqueUserZone;OWM Zona5;2019-11-03 00:00:00+01:00;190
uniqueUserZone;OWM Zona4;2019-11-03 00:00:00+01:00;316
uniqueUserZone;OWM Zona3;2019-11-03 00:00:00+01:00;681
uniqueUserZone;OWM Zona2;2019-11-03 00:00:00+01:00;388
uniqueUserZone;OWM Zona1;2019-11-03 00:00:00+01:00;950
uniqueUserZone;OWM Zona9;2019-11-02 00:00:00+01:00;266
uniqueUserZone;OWM Zona8;2019-11-02 00:00:00+01:00;344
uniqueUserZone;OWM Zona7;2019-11-02 00:00:00+01:00;172
uniqueUserZone;OWM Zona6;2019-11-02 00:00:00+01:00;599
uniqueUserZone;OWM Zona5;2019-11-02 00:00:00+01:00;208
uniqueUserZone;OWM Zona4;2019-11-02 00:00:00+01:00;367
uniqueUserZone;OWM Zona3;2019-11-02 00:00:00+01:00;861
uniqueUserZone;OWM Zona2;2019-11-02 00:00:00+01:00;495
uniqueUserZone;OWM Zona1;2019-11-02 00:00:00+01:00;1338
uniqueUserZone;OWM Zona9;2019-11-01 00:00:00+01:00;276
uniqueUserZone;OWM Zona8;2019-11-01 00:00:00+01:00;351
uniqueUserZone;OWM Zona7;2019-11-01 00:00:00+01:00;173
uniqueUserZone;OWM Zona6;2019-11-01 00:00:00+01:00;604
uniqueUserZone;OWM Zona5;2019-11-01 00:00:00+01:00;226
uniqueUserZone;OWM Zona4;2019-11-01 00:00:00+01:00;421
uniqueUserZone;OWM Zona3;2019-11-01 00:00:00+01:00;833
uniqueUserZone;OWM Zona2;2019-11-01 00:00:00+01:00;497
uniqueUserZone;OWM Zona1;2019-11-01 00:00:00+01:00;1389
uniqueUserZone;OWM Zona9;2019-10-31 00:00:00+01:00;435
uniqueUserZone;OWM Zona8;2019-10-31 00:00:00+01:00;483
uniqueUserZone;OWM Zona7;2019-10-31 00:00:00+01:00;297
uniqueUserZone;OWM Zona6;2019-10-31 00:00:00+01:00;811
uniqueUserZone;OWM Zona5;2019-10-31 00:00:00+01:00;303
uniqueUserZone;OWM Zona4;2019-10-31 00:00:00+01:00;567
uniqueUserZone;OWM Zona3;2019-10-31 00:00:00+01:00;1276
uniqueUserZone;OWM Zona2;2019-10-31 00:00:00+01:00;606
uniqueUserZone;OWM Zona1;2019-10-31 00:00:00+01:00;1831
uniqueUserZone;OWM Zona9;2019-10-30 00:00:00+01:00;363
uniqueUserZone;OWM Zona8;2019-10-30 00:00:00+01:00;444
uniqueUserZone;OWM Zona7;2019-10-30 00:00:00+01:00;246
uniqueUserZone;OWM Zona6;2019-10-30 00:00:00+01:00;647
uniqueUserZone;OWM Zona5;2019-10-30 00:00:00+01:00;270
uniqueUserZone;OWM Zona4;2019-10-30 00:00:00+01:00;487
uniqueUserZone;OWM Zona3;2019-10-30 00:00:00+01:00;996
uniqueUserZone;OWM Zona2;2019-10-30 00:00:00+01:00;566
uniqueUserZone;OWM Zona1;2019-10-30 00:00:00+01:00;1599
uniqueUserZone;OWM Zona9;2019-10-29 00:00:00+01:00;344
uniqueUserZone;OWM Zona8;2019-10-29 00:00:00+01:00;435
uniqueUserZone;OWM Zona7;2019-10-29 00:00:00+01:00;241
uniqueUserZone;OWM Zona6;2019-10-29 00:00:00+01:00;601
uniqueUserZone;OWM Zona5;2019-10-29 00:00:00+01:00;264
uniqueUserZone;OWM Zona4;2019-10-29 00:00:00+01:00;402
uniqueUserZone;OWM Zona3;2019-10-29 00:00:00+01:00;1035
uniqueUserZone;OWM Zona2;2019-10-29 00:00:00+01:00;591
uniqueUserZone;OWM Zona1;2019-10-29 00:00:00+01:00;1622
uniqueUserZone;OWM Zona9;2019-10-28 00:00:00+01:00;358
uniqueUserZone;OWM Zona8;2019-10-28 00:00:00+01:00;505
uniqueUserZone;OWM Zona7;2019-10-28 00:00:00+01:00;229
uniqueUserZone;OWM Zona6;2019-10-28 00:00:00+01:00;692
uniqueUserZone;OWM Zona5;2019-10-28 00:00:00+01:00;246
uniqueUserZone;OWM Zona4;2019-10-28 00:00:00+01:00;458
uniqueUserZone;OWM Zona3;2019-10-28 00:00:00+01:00;997
uniqueUserZone;OWM Zona2;2019-10-28 00:00:00+01:00;688
uniqueUserZone;OWM Zona1;2019-10-28 00:00:00+01:00;1692
uniqueUserZone;OWM Zona9;2019-10-27 00:00:00+02:00;293
uniqueUserZone;OWM Zona8;2019-10-27 00:00:00+02:00;365
uniqueUserZone;OWM Zona7;2019-10-27 00:00:00+02:00;178
uniqueUserZone;OWM Zona6;2019-10-27 00:00:00+02:00;710
uniqueUserZone;OWM Zona5;2019-10-27 00:00:00+02:00;183
uniqueUserZone;OWM Zona4;2019-10-27 00:00:00+02:00;386
uniqueUserZone;OWM Zona3;2019-10-27 00:00:00+02:00;825
uniqueUserZone;OWM Zona2;2019-10-27 00:00:00+02:00;600
uniqueUserZone;OWM Zona1;2019-10-27 00:00:00+02:00;1836
uniqueUserZone;OWM Zona9;2019-10-26 00:00:00+02:00;319
uniqueUserZone;OWM Zona8;2019-10-26 00:00:00+02:00;377
uniqueUserZone;OWM Zona7;2019-10-26 00:00:00+02:00;178
uniqueUserZone;OWM Zona6;2019-10-26 00:00:00+02:00;717
uniqueUserZone;OWM Zona5;2019-10-26 00:00:00+02:00;198
uniqueUserZone;OWM Zona4;2019-10-26 00:00:00+02:00;355
uniqueUserZone;OWM Zona3;2019-10-26 00:00:00+02:00;876
uniqueUserZone;OWM Zona2;2019-10-26 00:00:00+02:00;604
uniqueUserZone;OWM Zona1;2019-10-26 00:00:00+02:00;1936
uniqueUserZone;OWM Zona9;2019-10-25 00:00:00+02:00;288
uniqueUserZone;OWM Zona8;2019-10-25 00:00:00+02:00;394
uniqueUserZone;OWM Zona7;2019-10-25 00:00:00+02:00;175
uniqueUserZone;OWM Zona6;2019-10-25 00:00:00+02:00;621
uniqueUserZone;OWM Zona5;2019-10-25 00:00:00+02:00;205
uniqueUserZone;OWM Zona4;2019-10-25 00:00:00+02:00;300
uniqueUserZone;OWM Zona3;2019-10-25 00:00:00+02:00;814
uniqueUserZone;OWM Zona2;2019-10-25 00:00:00+02:00;510
uniqueUserZone;OWM Zona1;2019-10-25 00:00:00+02:00;1654
uniqueUserZone;OWM Zona9;2019-10-24 00:00:00+02:00;232
uniqueUserZone;OWM Zona8;2019-10-24 00:00:00+02:00;309
uniqueUserZone;OWM Zona7;2019-10-24 00:00:00+02:00;126
uniqueUserZone;OWM Zona6;2019-10-24 00:00:00+02:00;339
uniqueUserZone;OWM Zona5;2019-10-24 00:00:00+02:00;144
uniqueUserZone;OWM Zona4;2019-10-24 00:00:00+02:00;236
uniqueUserZone;OWM Zona3;2019-10-24 00:00:00+02:00;651
uniqueUserZone;OWM Zona2;2019-10-24 00:00:00+02:00;363
uniqueUserZone;OWM Zona1;2019-10-24 00:00:00+02:00;982
uniqueUserZone;OWM Zona9;2019-10-23 00:00:00+02:00;293
uniqueUserZone;OWM Zona8;2019-10-23 00:00:00+02:00;361
uniqueUserZone;OWM Zona7;2019-10-23 00:00:00+02:00;160
uniqueUserZone;OWM Zona6;2019-10-23 00:00:00+02:00;532
uniqueUserZone;OWM Zona5;2019-10-23 00:00:00+02:00;167
uniqueUserZone;OWM Zona4;2019-10-23 00:00:00+02:00;285
uniqueUserZone;OWM Zona3;2019-10-23 00:00:00+02:00;797
uniqueUserZone;OWM Zona2;2019-10-23 00:00:00+02:00;531
uniqueUserZone;OWM Zona1;2019-10-23 00:00:00+02:00;1508
uniqueUserZone;OWM Zona9;2019-10-22 00:00:00+02:00;258
uniqueUserZone;OWM Zona8;2019-10-22 00:00:00+02:00;326
uniqueUserZone;OWM Zona7;2019-10-22 00:00:00+02:00;130
uniqueUserZone;OWM Zona6;2019-10-22 00:00:00+02:00;482
uniqueUserZone;OWM Zona5;2019-10-22 00:00:00+02:00;141
uniqueUserZone;OWM Zona4;2019-10-22 00:00:00+02:00;231
uniqueUserZone;OWM Zona3;2019-10-22 00:00:00+02:00;733
uniqueUserZone;OWM Zona2;2019-10-22 00:00:00+02:00;439
uniqueUserZone;OWM Zona1;2019-10-22 00:00:00+02:00;1361
uniqueUserZone;OWM Zona9;2019-10-21 00:00:00+02:00;163
uniqueUserZone;OWM Zona8;2019-10-21 00:00:00+02:00;253
uniqueUserZone;OWM Zona7;2019-10-21 00:00:00+02:00;95
uniqueUserZone;OWM Zona6;2019-10-21 00:00:00+02:00;281
uniqueUserZone;OWM Zona5;2019-10-21 00:00:00+02:00;100
uniqueUserZone;OWM Zona4;2019-10-21 00:00:00+02:00;173
uniqueUserZone;OWM Zona3;2019-10-21 00:00:00+02:00;514
uniqueUserZone;OWM Zona2;2019-10-21 00:00:00+02:00;293
uniqueUserZone;OWM Zona1;2019-10-21 00:00:00+02:00;787
uniqueUserZone;OWM Zona9;2019-10-20 00:00:00+02:00;142
uniqueUserZone;OWM Zona8;2019-10-20 00:00:00+02:00;253
uniqueUserZone;OWM Zona7;2019-10-20 00:00:00+02:00;102
uniqueUserZone;OWM Zona6;2019-10-20 00:00:00+02:00;352
uniqueUserZone;OWM Zona5;2019-10-20 00:00:00+02:00;91
uniqueUserZone;OWM Zona4;2019-10-20 00:00:00+02:00;161
uniqueUserZone;OWM Zona3;2019-10-20 00:00:00+02:00;466
uniqueUserZone;OWM Zona2;2019-10-20 00:00:00+02:00;298
uniqueUserZone;OWM Zona1;2019-10-20 00:00:00+02:00;1098
uniqueUserZone;OWM Zona9;2019-10-19 00:00:00+02:00;121
uniqueUserZone;OWM Zona8;2019-10-19 00:00:00+02:00;197
uniqueUserZone;OWM Zona7;2019-10-19 00:00:00+02:00;81
uniqueUserZone;OWM Zona6;2019-10-19 00:00:00+02:00;294
uniqueUserZone;OWM Zona5;2019-10-19 00:00:00+02:00;76
uniqueUserZone;OWM Zona4;2019-10-19 00:00:00+02:00;137
uniqueUserZone;OWM Zona3;2019-10-19 00:00:00+02:00;451
uniqueUserZone;OWM Zona2;2019-10-19 00:00:00+02:00;226
uniqueUserZone;OWM Zona1;2019-10-19 00:00:00+02:00;1041
uniqueUserZone;OWM Zona9;2019-10-18 00:00:00+02:00;88
uniqueUserZone;OWM Zona8;2019-10-18 00:00:00+02:00;108
uniqueUserZone;OWM Zona7;2019-10-18 00:00:00+02:00;54
uniqueUserZone;OWM Zona6;2019-10-18 00:00:00+02:00;163
uniqueUserZone;OWM Zona5;2019-10-18 00:00:00+02:00;40
uniqueUserZone;OWM Zona4;2019-10-18 00:00:00+02:00;75
uniqueUserZone;OWM Zona3;2019-10-18 00:00:00+02:00;211
uniqueUserZone;OWM Zona2;2019-10-18 00:00:00+02:00;106
uniqueUserZone;OWM Zona1;2019-10-18 00:00:00+02:00;520
